Star Number,Star Name,Durchmusterung Identification,RA (degrees),Dec (degrees),Parallax (arsec),Distance (parsecs),X (parsecs),Y (parsecs),Z (parsecs)
2401,,BD+79  212,6.770583333333334,79.56472222222222,0.049,20.408163265306122,3.6706444040478554,0.4357865922510507,20.0706150271594
2405,,BD+38 1539,6.6091388888888885,38.445277777777775,0.005,200.0,155.59950381889502,18.028628267170035,124.35337942379321
2411,,CD-36 2990,6.56375,-36.23222222222223,0.03,33.333333333333336,26.71136069660873,3.073485094129436,-19.701979855408993
2414,5Xi 2CMa,BD-22 1458,6.5842777777777775,-22.96472222222222,0.025,40.0,36.586890715869025,4.223073998395916,-15.606571492455654
2421,24Gam Gem,BD+16 1223,6.628527777777778,16.399166666666666,0.033,30.3030303030303,28.87592234922402,3.35562895274799,8.555378913843443
2427,50Psi2Aur,BD+42 1585,6.655527777777778,42.48888888888889,0.004,250.0,183.10971873357718,21.36637267961847,168.86180451430073
2429,7Nu 2CMa,BD-19 1502,6.6113888888888885,-19.25583333333333,0.058,17.241379310344826,16.168575617153024,1.874025013859852,-5.685978656574338
2443,8Nu 3CMa,BD-18 1492,6.631500000000001,-18.2375,0.013,76.92307692307692,72.57022581587306,8.437095876987469,-24.073585140342527
2447,,CD-32 3216,6.629888888888889,-32.33972222222222,0.017,58.8235294117647,49.36712402025491,5.738070305964683,-31.46695453311814
2459,55Psi4Aur,BD+44 1518,6.718055555555556,44.52444444444444,0.019,52.631578947368425,37.26611098442498,4.389668038089566,36.90597362358796
2460,,CD-30 3386,6.6618611111111115,-30.470277777777778,0.019,52.631578947368425,45.05646905303034,5.262515338955276,-26.689017053343385
2462,,CD-48 2417,6.643777777777777,-48.22027777777778,0.012,83.33333333333333,55.149530945431046,6.423724245086375,-62.14265401289581
2469,,BD-09 1601,6.699,-9.167222222222222,0.031,32.25806451612903,31.62862759577432,3.7149501732831336,-5.1392400162465215
2473,27Eps Gem,BD+25 1406,6.732194444444445,25.13111111111111,0.017,58.8235294117647,52.887997812713216,6.243041650599533,24.981828010937637
2478,30    Gem,BD+13 1390,6.733138888888889,13.227777777777778,0.007,142.85714285714286,138.10772492599938,16.304915920805076,32.68897823251895
2483,56Psi5Aur,BD+43 1595,6.778972222222222,43.5775,0.068,14.705882352941176,10.579087718165132,1.2575422360678838,10.137281013882358
2484,31Xi  Gem,BD+13 1396,6.754833333333333,12.895555555555555,0.055,18.181818181818183,17.60022038326584,2.084628883489491,4.057718235078598
2485,,BD+55 1122,6.803583333333333,55.70444444444445,0.032,31.25,17.48419138810243,2.0859726335320707,25.816937651014307
2486,,BD+55 1122,6.803416666666666,55.70444444444445,0.032,31.25,17.48419745587689,2.085921774072117,25.816937651014307
2490,42    Cam,BD+67  454,6.849194444444445,67.57194444444444,0.01,100.0,37.880029864406836,4.549909916480452,92.43593271679342
2491,9Alp CMa,BD-16 1591,6.752472222222222,-16.71611111111111,0.375,2.6666666666666665,2.536261781063152,0.3002973330061937,-0.7670129078567355
2493,,CD-27 3248,6.74775,-27.341388888888886,0.062,16.129032258064516,14.227945063932234,1.6834217167046774,-7.4079249566352425
2498,,BD-14 1573,6.766472222222222,-14.796111111111111,0.024,41.666666666666664,40.00442982679223,4.746498854721816,-10.640838969108199
2499,,BD+18 1349,6.789861111111111,18.193333333333335,0.016,62.5,58.959090675706356,7.019864569958904,19.514023883178783
2500,,CD-31 3640,6.756333333333333,-31.79361111111111,0.051,19.607843137254903,16.54997890244255,1.9606741320696874,-10.330608296307311
2503,17    Mon,BD+08 1496,6.788833333333333,8.037222222222223,0.013,76.92307692307692,75.6334524401653,9.003793345324835,10.755107655878996
2506,18    Mon,BD+02 1397,6.797666666666666,2.4122222222222223,0.017,58.8235294117647,58.358260759591396,6.956390905639417,2.475810804609307
2508,,BD-08 1558,6.793638888888888,-8.998333333333333,0.002,500.0,490.3789753481384,58.41893620406814,-78.20286714241955
2511,43    Cam,BD+69  394,6.8950555555555555,68.88833333333334,0.002,500.0,178.7908967720139,21.620420977920332,466.44010615318723
2520,14    Lyn,BD+59 1028,6.8847499999999995,59.448611111111106,0.005,200.0,100.92913437360431,12.18651119943104,172.23472001713554
2523,,CD-51 2078,6.781333333333333,-51.26583333333333,0.018,55.55555555555556,34.518361034942814,4.104659991015112,-43.3365235212277
2527,,BD+77  266,7.001111111111111,76.9775,0.023,43.47826086956522,9.724066765966747,1.1941566858868762,42.360071808042754
2529,36    Gem,BD+21 1405,6.859166666666666,21.761111111111113,0.01,100.0,92.2090428580809,11.091848476981664,37.073755037226505
2530,,BD-00 1462,6.847194444444444,-0.5408333333333333,0.036,27.77777777777778,27.578428049287634,3.311570023599953,-0.2621995054616839
2540,34The Gem,BD+34 1481,6.879805555555556,33.961111111111116,0.021,47.61904761904761,39.2116577924809,4.731109664733405,26.601432116537676
2541,60    Aur,BD+38 1636,6.8870555555555555,38.43805555555555,0.005,200.0,155.52578533690593,18.785037558268694,124.33363366069976
2548,,CD-46 2703,6.831833333333333,-46.61472222222223,0.049,20.408163265306122,13.918846997276907,1.6675657606875514,-14.831657040383869
2550,Alp Pic,CP-61  720,6.803166666666667,-61.94138888888889,0.052,19.23076923076923,8.981973261211689,1.0715389520580245,-16.970516957836058
2554,,CP-53 1168,6.830916666666666,-53.62222222222222,0.025,40.0,23.555859181035366,2.821758397778666,-32.20495579546411
2560,15    Lyn,BD+58  982,6.954583333333334,58.4225,0.014,71.42857142857143,37.12847126487186,4.528931605573142,60.852331232025584
2564,38    Gem,BD+13 1462,6.91075,13.177777777777777,0.043,23.255813953488374,22.478918414791295,2.7245274449060988,5.301703475523211
2569,37    Gem,BD+25 1496,6.921833333333334,25.375555555555557,0.055,18.181818181818183,16.307871061783054,1.97977487086333,7.7918127088406886
2572,,BD-00 1487,6.906833333333334,-1.1269444444444445,0.009,111.11111111111111,110.28344268242007,13.359108646436123,-2.1852914294801806
2574,14The CMa,BD-11 1681,6.903166666666667,-12.038611111111111,0.022,45.45454545454546,44.132609150597126,5.343107418793847,-9.48049129271263
2576,,CD-28 3554,6.8927499999999995,-28.539722222222224,0.042,23.809523809523807,20.765163529510193,2.5101949105580235,-11.375426547606443
2580,16Omi1CMa,CD-24 4567,6.9021944444444445,-24.183888888888887,0.002,500.0,452.81207017634887,54.81387831025631,-204.8332684092058
2585,16    Lyn,BD+45 1367,6.960305555555555,45.094166666666666,0.006,166.66666666666666,116.79018697871899,14.25790686851397,118.04466144211017
2590,19Pi  CMa,BD-19 1610,6.9270555555555555,-20.136388888888888,0.034,29.41176470588235,27.412425882261108,3.330402721423964,-10.125177928158102
2596,20Iot CMa,BD-16 1661,6.935611111111111,-17.054166666666667,0.005,200.0,189.80643444321615,23.088809594965596,-58.65513034202983
2601,39    Gem,BD+26 1405,6.979833333333334,26.08111111111111,0.025,40.0,35.66064771591584,4.365836645208463,17.585723609470875
2607,,CD-24 4648,6.959416666666667,-24.630555555555556,0.016,62.5,56.394785508596804,6.883865132460406,-26.047851509816613
2609,,BD+87   51,7.675138888888889,87.02,0.003,333.3333333333333,17.17387449242991,2.314411267658751,332.8825808697618
2612,,CD-35 3233,6.954888888888889,-35.5075,0.069,14.492753623188404,11.710864189684925,1.4285548113084943,-8.417529249386854
2630,42Ome Gem,BD+24 1502,7.040222222222222,24.21527777777778,0.012,83.33333333333333,75.42787832972378,9.31513299745532,34.18051948640554
2643,,BD+29 1441,7.0584444444444445,29.33722222222222,0.059,16.949152542372882,14.663465088687174,1.8156319664163736,8.304218449679936
2646,22Sig CMa,CD-27 3544,7.028638888888889,-27.934722222222224,0.024,41.666666666666664,36.53510945741412,4.504485642825596,-19.51938772450247
2649,,BD+11 1428,7.060555555555555,10.951666666666666,0.011,90.90909090909092,88.57660884139611,10.970879822908008,17.270986421944063
2660,,BD+34 1524,7.103222222222222,34.473888888888894,0.036,27.77777777777778,22.723807423799997,2.831697622430401,15.723072314683895
2662,,CP-67  686,6.997361111111111,-67.91611111111112,0.037,27.027027027027028,10.085498628165624,1.2378720093914892,-25.04417258024876
2666,,CD-42 2929,7.067444444444444,-42.33722222222222,0.025,40.0,29.343093134931397,3.637945191108418,-26.93971492167712
2667,,CD-43 2906,7.065916666666666,-43.60805555555556,0.052,19.23076923076923,13.818764552535518,1.7128708789467522,-13.263872164671394
2668,,CD-43 2907,7.066333333333334,-43.611666666666665,0.052,19.23076923076923,13.817922452173983,1.712868529234893,-13.264749741867105
2672,,CD-49 2587,7.064916666666666,-49.58388888888889,0.02,50.0,32.17057480142178,3.9870541493873772,-38.06780156715094
2684,45    Gem,BD+16 1397,7.139444444444445,15.930833333333332,0.007,142.85714285714286,136.3054472535141,17.073042453405566,39.2109619329827
2692,,BD+21 1528,7.168527777777778,21.246944444444445,0.029,34.48275862068965,31.887652050914397,4.010553268988814,12.49614945689929
2696,63    Aur,BD+39 1882,7.19425,39.32055555555556,0.023,43.47826086956522,33.370542804509974,4.212277579171583,27.55036767032959
2697,46Tau Gem,BD+30 1439,7.185666666666667,30.24527777777778,0.007,142.85714285714286,122.4417361680475,15.43687007594706,71.9575399226426
2701,20    Mon,BD-04 1840,7.170472222222222,-4.237222222222222,0.03,33.333333333333336,32.982240842130444,4.149358214188906,-2.462869576968413
2703,,BD+51 1295,7.223166666666667,51.428888888888885,0.003,333.3333333333333,206.17915137095358,26.131184176263847,260.611645681099
2707,21    Mon,BD-00 1634,7.189888888888889,-0.30194444444444446,0.021,47.61904761904761,47.2439536601085,5.959829191467653,-0.2509476343274352
2711,,BD+27 1337,7.213611111111112,27.22472222222222,0.027,37.03703703703704,32.6733630219699,4.135491592987736,16.94376494766589
2714,22Del Mon,BD-00 1636,7.19775,-0.49277777777777776,0.016,62.5,62.005183058893785,7.830602451248031,-0.5375305419967724
2715,18    Lyn,BD+59 1065,7.26525,59.6375,0.042,23.809523809523807,11.93835463046171,1.5219796138919994,20.543921018357516
2717,51    Gem,BD+16 1417,7.222861111111111,16.15888888888889,0.011,90.90909090909092,86.62470307958145,10.978361671527347,25.300181843236793
2719,,CD-48 2765,7.179861111111111,-48.93222222222222,0.031,32.25806451612903,21.025806225960515,2.6486690624369644,-24.32041839839093
2721,,BD+47 1419,7.263916666666667,47.24,0.037,27.027027027027028,18.20216208340338,2.3201003331692394,19.843352031680276
2727,,CD-40 2987,7.204388888888889,-40.49888888888889,0.009,111.11111111111111,83.8239033059255,10.595945097562309,-72.15925577771695
2735,Gam1Vol,CP-70  600,7.145055555555556,-70.49722222222222,0.016,62.5,20.703750349572363,2.595323397827319,-58.914081660696986
2736,Gam2Vol,CP-70  600,7.145805555555556,-70.49888888888889,0.016,62.5,20.70201593612679,2.595381227535965,-58.91468859685254
2738,53    Gem,BD+28 1350,7.2658611111111115,27.8975,0.008,125.0,109.58615294191186,13.971948118783567,58.486406533124615
2740,,CD-46 2977,7.209333333333333,-46.75944444444445,0.048,20.833333333333332,14.159312447458964,1.791080514028123,-15.176747984508411
2742,,BD+82  201,7.517888888888889,82.4113888888889,0.001,1000.0,130.9241858401642,17.278083420244233,991.2418097494744
2746,,CD-44 3223,7.220388888888889,-45.183055555555555,0.01,100.0,69.9254638853433,8.858921844616745,-70.93623195638827
2748,,CD-44 3227,7.225666666666667,-44.63972222222222,0.022,45.45454545454546,32.085834780320326,4.067987201337027,-31.938478189467382
2751,,BD+49 1612,7.308861111111111,49.465,0.008,125.0,80.5789688581041,10.335070720215109,95.00113731410188
2758,,BD-15 1734,7.270694444444445,-15.585833333333333,0.041,24.390243902439025,23.304487731228,2.9732591728632753,-6.553211357532422
2763,54Lam Gem,BD+16 1443,7.301555555555556,16.540277777777778,0.047,21.27659574468085,20.230774157565488,2.5921802126442226,6.057219264095312
2764,,CD-23 5189,7.276888888888889,-23.315555555555555,0.019,52.631578947368425,47.94433175572992,6.122155136065828,-20.831307483677683
2766,,CD-27 3852,7.276388888888889,-27.88111111111111,0.012,83.33333333333333,73.06678271379967,9.329468022710184,-38.96986957525079
2773,Pi  Pup,CD-36 3489,7.285722222222222,-37.097500000000004,0.032,31.25,24.724075097028557,3.1609650630489226,-18.84916206271983
2777,55Del Gem,BD+22 1645,7.335388888888889,21.98222222222222,0.061,16.39344262295082,15.077226357464207,1.940903301399006,6.136375214439351
2783,19    Lyn,BD+55 1192,7.380805555555555,55.28444444444444,0.011,90.90909090909092,51.343996019564,6.65093085143493,74.72631398289217
2784,19    Lyn,BD+55 1192,7.381138888888889,55.28138888888889,0.011,90.90909090909092,51.34790934681517,6.651741513732069,74.72355284957415
2786,,CD-26 4164,7.314222222222222,-26.585833333333333,0.017,58.8235294117647,52.175774798476255,6.697035168276687,-26.325764121679402
2788,,BD-16 1898,7.324472222222222,-16.395,0.04,25.0,23.787762092056724,3.0576101521785657,-7.0564434957706395
2791,,CD-38 3309,7.309333333333333,-39.21027777777778,0.014,71.42857142857143,54.895329723860655,7.041343165891913,-45.154878775779025
2793,65    Aur,BD+37 1707,7.367388888888889,36.760555555555555,0.022,45.45454545454546,36.114980730516855,4.669616242537386,27.203282034731888
2795,56    Gem,BD+20 1775,7.365777777777778,20.44361111111111,0.002,500.0,464.6420298725769,60.06427758774812,174.6426827375062
2803,Del Vol,CP-67  730,7.2805,-67.95722222222223,0.004,250.0,93.0682348327032,11.890122686574179,-231.72597749847347
2805,66    Aur,BD+40 1852,7.402361111111111,40.67222222222222,0.007,142.85714285714286,107.44705099860866,13.959437940811755,93.10439618721092
2808,57    Gem,BD+25 1660,7.39125,25.050555555555555,0.022,45.45454545454546,40.83667997071795,5.297417205957109,19.246263076102135
2813,,CP-52 1153,7.339277777777777,-52.31166666666666,0.038,26.315789473684212,15.95676472176347,2.0552279778633196,-20.82494833598781
2814,,CP-52 1153,7.339361111111111,-52.30972222222222,0.038,26.315789473684212,15.957462668398698,2.0553414674640673,-20.824402326646815
2818,21    Lyn,BD+49 1623,7.445222222222222,49.21138888888889,0.012,83.33333333333333,53.980210791876665,7.054133754693085,63.09374362232681
2820,1    CMi,BD+11 1578,7.416166666666667,11.669722222222221,0.015,66.66666666666667,64.74250189214962,8.427159547434359,13.484653319664329
2821,60Iot Gem,BD+28 1385,7.428777777777778,27.798055555555557,0.032,31.25,27.411618884682046,3.574148804299331,14.573644377631433
2822,,CD-27 4020,7.391416666666667,-27.834166666666665,0.013,76.92307692307692,67.45804158838392,8.750993924453864,-35.916465495753414
2828,2Eps CMi,BD+09 1643,7.427472222222223,9.276111111111112,0.008,125.0,122.33025353270406,15.94757405638035,20.14904345969327
2830,,BD+68  480,7.514638888888889,68.46555555555555,0.011,90.90909090909092,33.08254474464488,4.363998917942432,84.56337006399475
2832,,BD-13 2001,7.418972222222222,-13.751944444444444,0.037,27.027027027027028,26.032498423648928,3.3897970892912292,-6.424833961729921
2835,,BD+21 1596,7.447277777777778,21.535833333333336,0.038,26.315789473684212,24.272147779854894,3.1727698533604642,9.660080187750037
2845,3Bet CMi,BD+08 1774,7.452500000000001,8.289444444444444,0.019,52.631578947368425,51.641755359852134,6.755216134801529,7.5880999478377635
2846,63    Gem,BD+21 1602,7.4623333333333335,21.445,0.041,24.390243902439025,22.50940894042215,2.948366873989445,8.917266372026182
2849,22    Lyn,BD+49 1630,7.498888888888889,49.6725,0.042,23.809523809523807,15.276687863437754,2.0109127241778846,18.15137631076812
2851,5Eta CMi,BD+07 1729,7.46725,6.941944444444444,0.01,100.0,98.42506059449205,12.900674940247557,12.086357311309222
2852,62Rho Gem,BD+32 1562,7.485194444444445,31.784444444444446,0.062,16.129032258064516,13.59342252995786,1.7860346485335528,8.495565062899432
2854,4Gam CMi,BD+09 1660,7.469388888888889,8.925555555555555,0.019,52.631578947368425,51.553051111926024,6.759069545730004,8.165843644119288
2857,64    Gem,BD+28 1396,7.489,28.118055555555557,0.008,125.0,109.30687886697008,14.369175004232039,58.91123018626657
2861,65    Gem,BD+28 1400,7.496861111111111,27.91611111111111,0.018,55.55555555555556,48.671151270713224,6.404966032064914,26.00990575142219
2862,,CD-50 2761,7.439416666666667,-51.01833333333333,0.007,142.85714285714286,89.11090964354062,11.635830025200958,-111.04961281981804
2864,6    CMi,BD+12 1567,7.496611111111111,12.006666666666666,0.029,34.48275862068965,33.44010244363101,4.400460849656575,7.173293174187798
2868,,BD-14 1925,7.489416666666667,-14.999166666666666,0.027,37.03703703703704,35.469970416591295,4.663044997847381,-9.585370231610382
2877,,BD+17 1596,7.530111111111111,17.08611111111111,0.001,1000.0,947.6210130251296,125.26335082848522,293.8086258305684
2878,Sig Pup,CD-43 3260,7.487166666666667,-43.30138888888889,0.02,50.0,36.0775668273043,4.741481167688467,-34.291799721767994
2880,7Del1CMi,BD+02 1691,7.534972222222222,1.9144444444444444,0.016,62.5,61.925728221709555,8.191133266329137,2.0879463652597585
2881,,CD-30 4620,7.511805555555555,-30.96222222222222,0.023,43.47826086956522,36.96293626486512,4.874011150451555,-22.368382288997992
2886,68    Gem,BD+16 1510,7.560138888888889,15.826666666666666,0.011,90.90909090909092,86.70254601428965,11.507201756958686,24.793459465794392
2890,66Alp Gem,BD+32 1581,7.576666666666666,31.88861111111111,0.067,14.925373134328357,12.562144659944412,1.6709413135453806,7.884620464438857
2891,66Alp Gem,BD+32 1581,7.576666666666666,31.888333333333332,0.067,14.925373134328357,12.562182551778923,1.6709463536904707,7.884559024942384
2905,69Ups Gem,BD+27 1424,7.598694444444444,26.895833333333332,0.014,71.42857142857143,63.14277629526305,8.423580736334692,32.31213248350144
2906,,BD-21 2007,7.567555555555555,-22.296111111111113,0.054,18.51851851851852,16.98475783702939,2.256462228991683,-7.025802982386841
